id,text,irony,sarcasm,topic,lemmatized_text,cleaned_text,cleaned_text_mention_hashtag,sentiment,emotion
5.0728355943941325e+17,"Vai Mattè, che dopo aver fatto #labuonascuola ti ci rimandiamo anche a te! @matteorenzi http://t.co/9o6tbYvsRg",1.0,1.0,TW-BS,vaio Mattè dopo #labuonascuola rimandare te @matteorenzi @url,vai mattè dopo aver fatto #labuonascuola rimandiamo te @matteorenzi @url,vai mattè dopo aver fatto @hashtag rimandiamo te @mention @url,positive,joy
1.4589255346251776e+17,Vado in bagno. Evacuo il PDL e il Governo Monti che è in me.,1.0,0.0,TW-SENTIPOLC,andare bagno evacuare PDL governo Monti me,vado bagno evacuo pdl governo monti me,vado bagno evacuo pdl governo monti me,negative,anger
8.486464251478342e+17,"Vabe dai, non ti preoccupare passa tutto. Consiglio acqua e zucchero, forse è una carenza di energia #rom #LeIene https://t.co/3JDWbtPMZ4",0.0,0.0,HSC,Vabe torre preoccupare passo consiglio acqua zucchero forse carenza energia #rom #LeIene @url,vabe preoccupare passa consiglio acqua zucchero forse carenza energia #rom #leiene @url,vabe preoccupare passa consiglio acqua zucchero forse carenza energia @hashtag @hashtag @url,negative,sadness
1.3752288884779827e+17,Vabbè dopo le dichiarazioni di voto si può dire che da oggi il governo Monti è ufficialmente nato. Buon lavoro a tutti!,0.0,0.0,TW-SENTIPOLC,Vabbè dopo dichiarazione voto potere dire oggi governo Monti ufficialmente nascere buon lavoro,vabbè dopo dichiarazioni voto può dire oggi governo monti ufficialmente nato buon lavoro,vabbè dopo dichiarazioni voto può dire oggi governo monti ufficialmente nato buon lavoro,positive,joy
1.955927314169897e+17,"Va bene, sosteniamo #Grillo che soffia sul fuoco. Sosteniamo chi si è fatto conoscere mandando a fanculo la gente. #serviziopubblico",0.0,0.0,TW-SENTIPOLC,andare bene sostenere #Grillo soffiare fuoco sostenere conoscere mandare fanculo gente #serviziopubblico,va bene sosteniamo #grillo soffia fuoco sosteniamo fatto conoscere mandando fanculo gente #serviziopubblico,va bene sosteniamo @hashtag soffia fuoco sosteniamo fatto conoscere mandando fanculo gente @hashtag,negative,anger
5.0724185895183565e+17,"Va bene #labuonascuola, ma noi attuali studenti di #sfplm85bis non potremo diventare maestri prima del 2020..! :-( @Stegiannini @matteorenzi",0.0,0.0,TW-BS,andare bene #labuonascuola attuale studente #sfplm85bis potere diventare maestro prima @number @Stegiannini @matteorenzi,va bene #labuonascuola attuali studenti #sfplm85bis potremo diventare maestri prima @number @stegiannini @matteorenzi,va bene @hashtag attuali studenti @hashtag potremo diventare maestri prima @number @mention @mention,positive,joy
8.129936330665574e+17,"update della giornata: i testimoni di geova sono ebrei, ma ogni tanto anche musulmani",1.0,0.0,HSC,update giornata testimone geova ebreo ogni tanto musulmano,update giornata testimoni geova ebrei ogni tanto musulmani,update giornata testimoni geova ebrei ogni tanto musulmani,negative,anger
5.304748341917328e+17,Uova contro Renzi. Ora sono in camicia. [@MisterDonnie13],1.0,0.0,TW-SPINO,uovo Renzi ora camicia @MisterDonnie13,uova renzi ora camicia @misterdonnie13,uova renzi ora camicia @mention,negative,anger
1.3605041724627763e+17,Uno a caso: Mario Monti. Le larghe imprese di Mario Monti http://t.co/xHL9WLLc,1.0,0.0,TW-SENTIPOLC,caso Mario Monti largo impresa Mario Monti @url,caso mario monti larghe imprese mario monti @url,caso mario monti larghe imprese mario monti @url,negative,anger
6.88691992105218e+17,"Unioni civili, Pd diviso tra il ""No"" e il ""Sia chiaro che ho un sacco di amici gay"". [guli1979]",1.0,1.0,TW-SPINO,unione civile Pd diviso no chiaro sacco amico gay guli @number,unioni civili pd diviso no chiaro sacco amici gay guli1979,unioni civili pd diviso no chiaro sacco amici gay guli1979,negative,anger
8.506183220727644e+17,Unica soluzione è cacciare TUTTI i musulmani NON integrati fino alla 3a gen che si ammazzassero nei loro paesi come fanno da secoli MALATI!,0.0,0.0,HSC,unico soluzione cacciare musulmano integrare fino 3a gen ammazzare paese secolo malato,unica soluzione cacciare musulmani integrati fino 3a gen ammazzassero paesi secoli malati,unica soluzione cacciare musulmani integrati fino 3a gen ammazzassero paesi secoli malati,negative,anger
8.343606633885983e+17,"Unar, dopo lo scandalo a rischio i progetti: anche la casa-accoglienza per profughi transessuali di Bologna - Il... https://t.co/b5wtbXJqiK",0.0,0.0,HSC,Unar dopo scandalo rischio progetto casa accoglienza profugo transessuale Bologna @url,unar dopo scandalo rischio progetti casa accoglienza profughi transessuali bologna @url,unar dopo scandalo rischio progetti casa accoglienza profughi transessuali bologna @url,negative,fear
5.204978318039122e+17,"Una volta lo sciopero scolastico era al sabato, da quando c'è la settimana corta anche a scuola, si anticipa tutto al venerdì #labuonascuola",1.0,0.0,TW-BS,volta sciopero scolastico sabato quando settimana corto scuola anticipare venerdì #labuonascuola,volta sciopero scolastico sabato quando settimana corta scuola anticipa venerdì #labuonascuola,volta sciopero scolastico sabato quando settimana corta scuola anticipa venerdì @hashtag,negative,anger
8.47545450559402e+17,"Una società senza figli non ha futuro e alla ""islamizzazione"" dell'Europa non mi arrendo!#primagliitaliani. &gt; https://t.co/G7ZLIas1XP …",0.0,0.0,HSC,società senza figlio futuro islamizzazione Europa arrendere #primagliitaliani @url,società senza figli futuro islamizzazione europa arrendo #primagliitaliani gt @url,società senza figli futuro islamizzazione europa arrendo @hashtag gt @url,negative,anger
8.020944961336156e+17,"Una nuova invasione di migranti in Europa, la minaccia fa tremare anche l'Italia https://t.co/smZv5K7T0O",0.0,0.0,HSC,nuovo invasione migrare Europa minaccia tremare Italia @url,nuova invasione migranti europa minaccia fa tremare italia @url,nuova invasione migranti europa minaccia fa tremare italia @url,negative,fear
5.269409739733852e+17,"Una nuova alba, idonei 2012 in campo, si' alla buona scuola@matteorenzi @FusacchiA @SteGiannini #idoneiconcorsone2012 #pantarei",0.0,0.0,TW-BS,nuovo alba idoneo @number campo buono scuola @matteorenzi @FusacchiA @SteGiannini #idoneiconcorsone2012 #pantarei,nuova alba idonei @number campo buona scuola@matteorenzi @fusacchia @stegiannini #idoneiconcorsone2012 #pantarei,nuova alba idonei @number campo buona scuola@mention @mention @mention @hashtag @hashtag,positive,joy
1.6367345729129677e+17,Una email a Mario Monti http://t.co/sXkF1csh #voiceovernet #governo #mariomonti #opengovernment #wikicrazia,0.0,0.0,TW-SENTIPOLC,email Mario Monti @url #voiceovernet #governo #mariomonti #opengovernment #wikicrazia,email mario monti @url #voiceovernet #governo #mariomonti #opengovernment #wikicrazia,email mario monti @url @hashtag @hashtag @hashtag @hashtag @hashtag,positive,joy
8.373072554396549e+17,Una cosa è certa: non ci sono campi rom a meno di 100 km dalla casa della Meli 😔  #TagadaLa7,1.0,1.0,HSC,cosa certo campo rom meno @number km casa Meli @emoji #TagadaLa7,cosa certa campi rom meno @number km casa meli @emoji #tagadala7,cosa certa campi rom meno @number km casa meli @emoji @hashtag,negative,anger
5.246326344762163e+17,Una consultazione di “regime” per organizzare il plebiscito a sostegno della “buona scuola” di Renzi http://t.co/7u6s05Iz0c #lacattivascuola,0.0,0.0,TW-BS,consultazione regime organizzare plebiscito sostegno buono scuola Renzi @url #lacattivascuola,consultazione regime organizzare plebiscito sostegno buona scuola renzi @url #lacattivascuola,consultazione regime organizzare plebiscito sostegno buona scuola renzi @url @hashtag,negative,anger
5.07157122829017e+17,Una buona scuola per un mondo buono. Firmato Mulino Bianco,1.0,0.0,TW-BS,buono scuola mondo buono firmare Mulino Bianco,buona scuola mondo buono firmato mulino bianco,buona scuola mondo buono firmato mulino bianco,positive,anger
5.680356239840952e+17,Un teorico dell'islam dice che è il sole che gira attorno alla Terra. Starebbe bene come ministro nel nostro governo.,1.0,0.0,HSC,teorico islam dire sole girare attorno Terra bene ministro governo,teorico islam dice sole gira attorno terra bene ministro governo,teorico islam dice sole gira attorno terra bene ministro governo,negative,anger
1.6106257705560883e+17,Un risultato sicuramente ottenuto dal #governo #Monti e stato quello di aver #insabbiato i costi della politica col battage sull'evasione!,0.0,0.0,TW-SENTIPOLC,risultato sicuramente ottenere #governo #Monti #insabbiato costo politica battage evasione,risultato sicuramente ottenuto #governo #monti stato aver #insabbiato costi politica battage evasione,risultato sicuramente ottenuto @hashtag @hashtag stato aver @hashtag costi politica battage evasione,negative,anger
8.544451904462766e+17,"Un quiz: se una ONG italiana porta in Germania 40 profughi in pullman, li accolgono? Le ONG europee via nave li portano tutti in Italia.",1.0,1.0,HSC,quiz ONG italiano porta Germania @number profugo pullman accogliere ONG europeo via nave portare Italia,quiz ong italiana porta germania @number profughi pullman accolgono ong europee via nave portano italia,quiz ong italiana porta germania @number profughi pullman accolgono ong europee via nave portano italia,negative,anger
1.434166875118674e+17,"un presidente del consiglio che ha deciso di non essere pagato, un ministro che si commuove il governo #monti è un vero miracolo",0.0,0.0,TW-SENTIPOLC,presidente consiglio decidere pagare ministro commuovere governo #monti vero miracolo,presidente consiglio deciso pagato ministro commuove governo #monti vero miracolo,presidente consiglio deciso pagato ministro commuove governo @hashtag vero miracolo,positive,joy
5.531131736044544e+17,Un piatto di pasta e chiediamogli scusa per non essere anche noi musulmani. Magari così diventano nostri amichetti e non ci uccidono più.,1.0,1.0,HSC,piatto pasta chiedere scusa musulmano magari così diventare amichetto uccidere,piatto pasta chiediamogli scusa musulmani magari così diventano amichetti uccidono,piatto pasta chiediamogli scusa musulmani magari così diventano amichetti uccidono,negative,anger
1.512142281314304e+17,Un pensiero: Dobbiamo avere fiducia in noi stessi per preparare un'Italia migliore per i nostri figli. (Mario Monti),0.0,0.0,TW-SENTIPOLC,pensiero dovere fiducia stesso preparare Italia migliore figlio Mario Monti,pensiero dobbiamo fiducia preparare italia migliore figli mario monti,pensiero dobbiamo fiducia preparare italia migliore figli mario monti,negative,anger
5.784211377151631e+17,Un pensiero di ringraziamento ogni mattina va sempre ai comunisti che ce li hanno portati fino a casa musulmani rom e delinquenti grazie,1.0,1.0,HSC,pensiero ringraziamento ogni mattina andare sempre comunista ce portare fino casa musulmano rom delinquente grazia,pensiero ringraziamento ogni mattina va sempre comunisti ce portati fino casa musulmani rom delinquenti grazie,pensiero ringraziamento ogni mattina va sempre comunisti ce portati fino casa musulmani rom delinquenti grazie,negative,anger
1.44919466491392e+17,Un manifestante #NoTav chiede a Cicchitto cosa farebbe il #PDL se il governo #Monti toccasse le TV di Berlusconi... KABOOM! #PiazzaPulita,1.0,0.0,TW-SENTIPOLC,manifestante #NoTav chiedere Cicchitto cosa #PDL governo #Monti toccare TV Berlusconi KABOOM #PiazzaPulita,manifestante #notav chiede cicchitto cosa #pdl governo #monti toccasse tv berlusconi kaboom #piazzapulita,manifestante @hashtag chiede cicchitto cosa @hashtag governo @hashtag toccasse tv berlusconi kaboom @hashtag,negative,anger
1.3457183530300211e+17,Un governo Monti con Berlusconi dentro! http://t.co/mFHdnauU,0.0,0.0,TW-SENTIPOLC,governo Monti Berlusconi dentro @url,governo monti berlusconi dentro @url,governo monti berlusconi dentro @url,negative,anger
1.6286819495929446e+17,"Un governo eletto non avrebbe avuto il coraggio di fare le scelte del governo Monti, dure, impopolari, ma coraggiose.",0.0,0.0,TW-SENTIPOLC,governo eleggere coraggio scelta governo Monti duro impopolare coraggioso,governo eletto coraggio scelte governo monti dure impopolari coraggiose,governo eletto coraggio scelte governo monti dure impopolari coraggiose,negative,anger
1.3649230084191027e+17,Un governo #Monti TECNICO con 5 sottosegretari alla Presidenza: @angealfa @pbersani @Pierferdinando o @gianfranco_fini #Maroni @Idvstaff ?,0.0,0.0,TW-SENTIPOLC,governo #Monti tecnico @number sottosegretario presidenza @angealfa @pbersani @Pierferdinando @gianfranco fini #Maroni @Idvstaff,governo #monti tecnico @number sottosegretari presidenza @angealfa @pbersani @pierferdinando @gianfranco fini #maroni @idvstaff,governo @hashtag tecnico @number sottosegretari presidenza @mention @mention @mention @mention @hashtag @mention,positive,joy
6.919444907356692e+17,Un fucile giocattolo riesce a seminare il panico. Speriamo funzioni anche con gli F-35. [@frandiben],1.0,0.0,TW-SPINO,fucile giocattolo riuscire seminare panico sperare funzione F @number @frandiben,fucile giocattolo riesce seminare panico speriamo funzioni f @number @frandiben,fucile giocattolo riesce seminare panico speriamo funzioni f @number @mention,negative,fear
5.0739012664192205e+17,Un domanda: Ma tutti i film sulle supplenti quindi non potranno più nemmeno più fare? #labuonascuola @alerinov,1.0,0.0,TW-BS,domanda film supplente quindi potere nemmeno #labuonascuola @alerinov,domanda film supplenti quindi potranno nemmeno #labuonascuola @alerinov,domanda film supplenti quindi potranno nemmeno @hashtag @mention,negative,anger
5.086224437923104e+17,Un docente dovrebbe insegnare anche il rispetto per le istituzioni. Può farlo se è tradito dalle istituzioni? #tfaordinario #labuonascuola,0.0,0.0,TW-BS,docente dovere insegnare rispetto istituzione potere tradire istituzione #tfaordinario #labuonascuola,docente dovrebbe insegnare rispetto istituzioni può farlo tradito istituzioni #tfaordinario #labuonascuola,docente dovrebbe insegnare rispetto istituzioni può farlo tradito istituzioni @hashtag @hashtag,positive,anger
1.6001232568281907e+17,Un augurio di buon onomastico al presidente del consiglio Mario #Monti,0.0,0.0,TW-SENTIPOLC,augurio buon onomastico presidente consiglio Mario #Monti,augurio buon onomastico presidente consiglio mario #monti,augurio buon onomastico presidente consiglio mario @hashtag,positive,joy
5.21709815887061e+17,Un altro quesito per gli spacciatori de #labuonascuola: come pensate che la scuola sia in grado di sopportare un altro miliardo di tagli?,1.0,0.0,TW-BS,altro quesito spacciatore de #labuonascuola pensata scuola grado sopportare altro miliardo taglio,altro quesito spacciatori de #labuonascuola pensate scuola grado sopportare altro miliardo tagli,altro quesito spacciatori de @hashtag pensate scuola grado sopportare altro miliardo tagli,negative,anger
1.4663190921938125e+17,"Un altro prodigio del governo Monti: imposta bollo sui conti correnti,34 euro di tassa sui conti correnti. #MANOVRA #monti #tasse",1.0,1.0,TW-SENTIPOLC,altro prodigio governo Monti imposta bollo conte corrente @number euro tassa conte corrente #MANOVRA #monti #tasse,altro prodigio governo monti imposta bollo conti correnti @number euro tassa conti correnti #manovra #monti #tasse,altro prodigio governo monti imposta bollo conti correnti @number euro tassa conti correnti @hashtag @hashtag @hashtag,negative,anger
